[0.298s] Invoking command in '/dev_ws_jazzy/build/delivery_robot_interfaces': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/opt/ros/jazzy /usr/bin/cmake --build /dev_ws_jazzy/build/delivery_robot_interfaces -- -j16 -l16
[1.310s] [  0%] Built target ament_cmake_python_symlink_delivery_robot_interfaces
[1.353s] [  2%] [34m[1mGenerating type hashes for ROS interfaces[0m
[2.115s] [  2%] Built target delivery_robot_interfaces__rosidl_generator_type_description
[2.616s] running egg_info
[2.623s] creating delivery_robot_interfaces.egg-info
[2.691s] writing delivery_robot_interfaces.egg-info/PKG-INFO
[2.713s] writing dependency_links to delivery_robot_interfaces.egg-info/dependency_links.txt
[2.742s] writing top-level names to delivery_robot_interfaces.egg-info/top_level.txt
[2.753s] [  4%] [34m[1mGenerating C code for ROS interfaces[0m
[2.756s] writing manifest file 'delivery_robot_interfaces.egg-info/SOURCES.txt'
[2.890s] [  6%] [34m[1mGenerating C++ code for ROS interfaces[0m
[3.000s] reading manifest file 'delivery_robot_interfaces.egg-info/SOURCES.txt'
[3.137s] writing manifest file 'delivery_robot_interfaces.egg-info/SOURCES.txt'
[3.235s] [  6%] Built target ament_cmake_python_build_delivery_robot_interfaces_egg
[5.275s] [  6%] Built target delivery_robot_interfaces__cpp
[6.116s] [  9%] [32mBuilding C object CMakeFiles/delivery_robot_interfaces__rosidl_generator_c.dir/rosidl_generator_c/delivery_robot_interfaces/msg/detail/order_step__description.c.o[0m
[6.149s] [ 11%] [32mBuilding C object CMakeFiles/delivery_robot_interfaces__rosidl_generator_c.dir/rosidl_generator_c/delivery_robot_interfaces/msg/detail/order_step__functions.c.o[0m
[6.174s] [ 13%] [32mBuilding C object CMakeFiles/delivery_robot_interfaces__rosidl_generator_c.dir/rosidl_generator_c/delivery_robot_interfaces/msg/detail/order_step__type_support.c.o[0m
[6.237s] [ 18%] [32mBuilding C object CMakeFiles/delivery_robot_interfaces__rosidl_generator_c.dir/rosidl_generator_c/delivery_robot_interfaces/msg/detail/order__description.c.o[0m
[6.240s] [ 18%] [32mBuilding C object CMakeFiles/delivery_robot_interfaces__rosidl_generator_c.dir/rosidl_generator_c/delivery_robot_interfaces/msg/detail/order__functions.c.o[0m
[6.320s] [ 20%] [32mBuilding C object CMakeFiles/delivery_robot_interfaces__rosidl_generator_c.dir/rosidl_generator_c/delivery_robot_interfaces/msg/detail/order__type_support.c.o[0m
[7.079s] [ 22%] [32m[1mLinking C shared library libdelivery_robot_interfaces__rosidl_generator_c.so[0m
[8.068s] [ 22%] Built target delivery_robot_interfaces__rosidl_generator_c
[8.536s] [ 36%] [34m[1mGenerating C++ type support for eProsima Fast-RTPS[0m
[8.541s] [ 36%] [34m[1mGenerating C type support dispatch for ROS interfaces[0m
[8.544s] [ 36%] [34m[1mGenerating C++ type support dispatch for ROS interfaces[0m
[8.554s] [ 36%] [34m[1mGenerating C type support for eProsima Fast-RTPS[0m
[8.566s] [ 36%] [34m[1mGenerating C introspection for ROS interfaces[0m
[8.589s] [ 36%] [34m[1mGenerating C++ introspection for ROS interfaces[0m
[10.058s] [ 38%] [32mBuilding CXX object CMakeFiles/delivery_robot_interfaces__rosidl_typesupport_c.dir/rosidl_typesupport_c/delivery_robot_interfaces/msg/order_step__type_support.cpp.o[0m
[10.085s] [ 43%] [32mBuilding CXX object CMakeFiles/delivery_robot_interfaces__rosidl_typesupport_cpp.dir/rosidl_typesupport_cpp/delivery_robot_interfaces/msg/order_step__type_support.cpp.o[0m
[10.097s] [ 43%] [32mBuilding CXX object CMakeFiles/delivery_robot_interfaces__rosidl_typesupport_c.dir/rosidl_typesupport_c/delivery_robot_interfaces/msg/order__type_support.cpp.o[0m
[10.146s] [ 45%] [32mBuilding CXX object CMakeFiles/delivery_robot_interfaces__rosidl_typesupport_cpp.dir/rosidl_typesupport_cpp/delivery_robot_interfaces/msg/order__type_support.cpp.o[0m
[10.435s] [ 47%] [32mBuilding C object CMakeFiles/delivery_robot_interfaces__rosidl_typesupport_introspection_c.dir/rosidl_typesupport_introspection_c/delivery_robot_interfaces/msg/detail/order_step__type_support.c.o[0m
[10.474s] [ 50%] [32mBuilding C object CMakeFiles/delivery_robot_interfaces__rosidl_typesupport_introspection_c.dir/rosidl_typesupport_introspection_c/delivery_robot_interfaces/msg/detail/order__type_support.c.o[0m
[10.500s] [ 54%] [32mBuilding CXX object CMakeFiles/delivery_robot_interfaces__rosidl_typesupport_fastrtps_cpp.dir/rosidl_typesupport_fastrtps_cpp/delivery_robot_interfaces/msg/detail/dds_fastrtps/order_step__type_support.cpp.o[0m
[10.506s] [ 54%] [32mBuilding CXX object CMakeFiles/delivery_robot_interfaces__rosidl_typesupport_introspection_cpp.dir/rosidl_typesupport_introspection_cpp/delivery_robot_interfaces/msg/detail/order_step__type_support.cpp.o[0m
[10.533s] [ 56%] [32mBuilding CXX object CMakeFiles/delivery_robot_interfaces__rosidl_typesupport_introspection_cpp.dir/rosidl_typesupport_introspection_cpp/delivery_robot_interfaces/msg/detail/order__type_support.cpp.o[0m
[10.556s] [ 59%] [32mBuilding CXX object CMakeFiles/delivery_robot_interfaces__rosidl_typesupport_fastrtps_cpp.dir/rosidl_typesupport_fastrtps_cpp/delivery_robot_interfaces/msg/detail/dds_fastrtps/order__type_support.cpp.o[0m
[10.801s] [ 61%] [32mBuilding CXX object CMakeFiles/delivery_robot_interfaces__rosidl_typesupport_fastrtps_c.dir/rosidl_typesupport_fastrtps_c/delivery_robot_interfaces/msg/detail/order_step__type_support_c.cpp.o[0m
[10.867s] [ 63%] [32mBuilding CXX object CMakeFiles/delivery_robot_interfaces__rosidl_typesupport_fastrtps_c.dir/rosidl_typesupport_fastrtps_c/delivery_robot_interfaces/msg/detail/order__type_support_c.cpp.o[0m
[11.236s] [ 65%] [32m[1mLinking CXX shared library libdelivery_robot_interfaces__rosidl_typesupport_c.so[0m
[12.203s] [ 68%] [32m[1mLinking C shared library libdelivery_robot_interfaces__rosidl_typesupport_introspection_c.so[0m
[12.256s] [ 68%] Built target delivery_robot_interfaces__rosidl_typesupport_c
[13.101s] [ 70%] [32m[1mLinking CXX shared library libdelivery_robot_interfaces__rosidl_typesupport_cpp.so[0m
[13.215s] [ 70%] Built target delivery_robot_interfaces__rosidl_typesupport_introspection_c
[14.373s] [ 70%] Built target delivery_robot_interfaces__rosidl_typesupport_cpp
[15.245s] [ 72%] [32m[1mLinking CXX shared library libdelivery_robot_interfaces__rosidl_typesupport_fastrtps_c.so[0m
[15.993s] [ 75%] [32m[1mLinking CXX shared library libdelivery_robot_interfaces__rosidl_typesupport_introspection_cpp.so[0m
[16.293s] [ 75%] Built target delivery_robot_interfaces__rosidl_typesupport_fastrtps_c
[16.637s] [ 77%] [32m[1mLinking CXX shared library libdelivery_robot_interfaces__rosidl_typesupport_fastrtps_cpp.so[0m
[16.825s] [ 77%] Built target delivery_robot_interfaces__rosidl_typesupport_introspection_cpp
[17.193s] [ 77%] Built target delivery_robot_interfaces__rosidl_typesupport_fastrtps_cpp
[17.331s] [ 77%] Built target delivery_robot_interfaces
[17.551s] [ 79%] [34m[1mGenerating Python code for ROS interfaces[0m
[18.673s] [ 79%] Built target delivery_robot_interfaces__py
[19.140s] [ 81%] [32mBuilding C object CMakeFiles/delivery_robot_interfaces__rosidl_generator_py.dir/rosidl_generator_py/delivery_robot_interfaces/msg/_order_step_s.c.o[0m
[19.149s] [ 84%] [32mBuilding C object CMakeFiles/delivery_robot_interfaces__rosidl_generator_py.dir/rosidl_generator_py/delivery_robot_interfaces/msg/_order_s.c.o[0m
[19.995s] [ 86%] [32m[1mLinking C shared library libdelivery_robot_interfaces__rosidl_generator_py.so[0m
[20.283s] [ 86%] Built target delivery_robot_interfaces__rosidl_generator_py
[20.541s] [ 93%] [32mBuilding C object CMakeFiles/delivery_robot_interfaces_s__rosidl_typesupport_c.dir/rosidl_generator_py/delivery_robot_interfaces/_delivery_robot_interfaces_s.ep.rosidl_typesupport_c.c.o[0m
[20.544s] [ 93%] [32mBuilding C object CMakeFiles/delivery_robot_interfaces_s__rosidl_typesupport_fastrtps_c.dir/rosidl_generator_py/delivery_robot_interfaces/_delivery_robot_interfaces_s.ep.rosidl_typesupport_fastrtps_c.c.o[0m
[20.547s] [ 93%] [32mBuilding C object CMakeFiles/delivery_robot_interfaces_s__rosidl_typesupport_introspection_c.dir/rosidl_generator_py/delivery_robot_interfaces/_delivery_robot_interfaces_s.ep.rosidl_typesupport_introspection_c.c.o[0m
[21.711s] [ 95%] [32m[1mLinking C shared module rosidl_generator_py/delivery_robot_interfaces/delivery_robot_interfaces_s__rosidl_typesupport_c.so[0m
[21.951s] [ 97%] [32m[1mLinking C shared module rosidl_generator_py/delivery_robot_interfaces/delivery_robot_interfaces_s__rosidl_typesupport_introspection_c.so[0m
[21.992s] [100%] [32m[1mLinking C shared module rosidl_generator_py/delivery_robot_interfaces/delivery_robot_interfaces_s__rosidl_typesupport_fastrtps_c.so[0m
[22.171s] [100%] Built target delivery_robot_interfaces_s__rosidl_typesupport_c
[22.263s] [100%] Built target delivery_robot_interfaces_s__rosidl_typesupport_introspection_c
[22.369s] [100%] Built target delivery_robot_interfaces_s__rosidl_typesupport_fastrtps_c
[24.237s] Invoked command in '/dev_ws_jazzy/build/delivery_robot_interfaces' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/opt/ros/jazzy /usr/bin/cmake --build /dev_ws_jazzy/build/delivery_robot_interfaces -- -j16 -l16
[24.296s] Invoking command in '/dev_ws_jazzy/build/delivery_robot_interfaces': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/opt/ros/jazzy /usr/bin/cmake --install /dev_ws_jazzy/build/delivery_robot_interfaces
[24.334s] -- Install configuration: ""
[24.364s] -- Execute custom install script
[24.421s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/share/ament_index/resource_index/rosidl_interfaces/delivery_robot_interfaces
[24.532s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/share/delivery_robot_interfaces/msg/OrderStep.json
[24.633s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/share/delivery_robot_interfaces/msg/Order.json
[25.088s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order__functions.h
[25.177s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order__struct.h
[25.275s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order__type_support.h
[25.416s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order_step__functions.h
[25.544s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order_step__struct.h
[25.663s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order_step__type_support.h
[25.736s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/order.h
[25.807s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/order_step.h
[25.870s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/rosidl_generator_c__visibility_control.h
[25.949s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/share/delivery_robot_interfaces/environment/library_path.sh
[26.036s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/share/delivery_robot_interfaces/environment/library_path.dsv
[26.238s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order__rosidl_typesupport_fastrtps_c.h
[26.308s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order_step__rosidl_typesupport_fastrtps_c.h
[26.382s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/rosidl_typesupport_fastrtps_c__visibility_control.h
[26.615s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order__builder.hpp
[26.691s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order__struct.hpp
[26.781s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order__traits.hpp
[26.855s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order__type_support.hpp
[26.930s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order_step__builder.hpp
[27.037s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order_step__struct.hpp
[27.137s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order_step__traits.hpp
[27.210s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order_step__type_support.hpp
[27.286s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/order.hpp
[27.355s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/order_step.hpp
[27.435s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/rosidl_generator_cpp__visibility_control.hpp
[27.681s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order__rosidl_typesupport_fastrtps_cpp.hpp
[27.758s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order_step__rosidl_typesupport_fastrtps_cpp.hpp
[27.822s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/rosidl_typesupport_fastrtps_cpp__visibility_control.h
[27.949s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order__rosidl_typesupport_introspection_c.h
[28.034s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order_step__rosidl_typesupport_introspection_c.h
[28.104s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/rosidl_typesupport_introspection_c__visibility_control.h
[28.238s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order__rosidl_typesupport_introspection_cpp.hpp
[28.333s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/include/delivery_robot_interfaces/delivery_robot_interfaces/msg/detail/order_step__rosidl_typesupport_introspection_cpp.hpp
[28.434s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/share/delivery_robot_interfaces/environment/pythonpath.sh
[28.569s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/share/delivery_robot_interfaces/environment/pythonpath.dsv
[28.694s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/lib/python3.12/site-packages/delivery_robot_interfaces-0.0.0-py3.12.egg-info/PKG-INFO
[28.821s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/lib/python3.12/site-packages/delivery_robot_interfaces-0.0.0-py3.12.egg-info/SOURCES.txt
[28.898s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/lib/python3.12/site-packages/delivery_robot_interfaces-0.0.0-py3.12.egg-info/dependency_links.txt
[29.015s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/lib/python3.12/site-packages/delivery_robot_interfaces-0.0.0-py3.12.egg-info/top_level.txt
[29.473s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/lib/python3.12/site-packages/delivery_robot_interfaces/__init__.py
[29.587s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/lib/python3.12/site-packages/delivery_robot_interfaces/_delivery_robot_interfaces_s.ep.rosidl_typesupport_c.c
[29.669s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/lib/python3.12/site-packages/delivery_robot_interfaces/_delivery_robot_interfaces_s.ep.rosidl_typesupport_fastrtps_c.c
[29.735s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/lib/python3.12/site-packages/delivery_robot_interfaces/_delivery_robot_interfaces_s.ep.rosidl_typesupport_introspection_c.c
[29.801s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/lib/python3.12/site-packages/delivery_robot_interfaces/delivery_robot_interfaces_s__rosidl_typesupport_c.so
[29.866s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/lib/python3.12/site-packages/delivery_robot_interfaces/delivery_robot_interfaces_s__rosidl_typesupport_fastrtps_c.so
[29.927s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/lib/python3.12/site-packages/delivery_robot_interfaces/delivery_robot_interfaces_s__rosidl_typesupport_introspection_c.so
[30.018s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/lib/python3.12/site-packages/delivery_robot_interfaces/msg/__init__.py
[30.089s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/lib/python3.12/site-packages/delivery_robot_interfaces/msg/_order.py
[30.166s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/lib/python3.12/site-packages/delivery_robot_interfaces/msg/_order_s.c
[30.238s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/lib/python3.12/site-packages/delivery_robot_interfaces/msg/_order_step.py
[30.312s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/lib/python3.12/site-packages/delivery_robot_interfaces/msg/_order_step_s.c
[30.442s] -- Up-to-date symlink: /dev_ws_jazzy/install/delivery_robot_interfaces/lib/python3.12/site-packages/delivery_robot_interfaces/delivery_robot_interfaces_s__rosidl_typesupport_fastrtps_c.so
[30.512s] -- Up-to-date symlink: /dev_ws_jazzy/install/delivery_robot_interfaces/lib/python3.12/site-packages/delivery_robot_interfaces/delivery_robot_interfaces_s__rosidl_typesupport_introspection_c.so
[30.579s] -- Up-to-date symlink: /dev_ws_jazzy/install/delivery_robot_interfaces/lib/python3.12/site-packages/delivery_robot_interfaces/delivery_robot_interfaces_s__rosidl_typesupport_c.so
[30.602s] -- Symlinking: /dev_ws_jazzy/install/delivery_robot_interfaces/share/delivery_robot_interfaces/msg/OrderStep.idl
